id,l_id,Building,Address,Apt,AptSize,Bathrooms,MaxOccupants,Sqft,NumberConnect,5/27/11,6/27/11,8/2/11,8/30/11,9/29/11,10/27/11,11/28/11,1/26/12,3/6/12,4/3/12,4/16/12,5/1/12,5/8/12,5/22/12,6/5/12,6/19/12,7/3/12,7/17/12,7/31/12,8/14/12,8/28/12,9/11/12,9/25/12,10/11/12,10/25/12,11/15/12,12/6/12,2/21/13,3/14/13,4/4/13,4/18/13,5/2/13,5/16/13,5/30/13,6/13/13,7/1/13,7/15/13,7/29/13,8/12/13,8/26/13,9/16/13,9/27/13,10/11/13,10/25/13,11/8/13,11/22/13,12/6/13
3171106,54,Sepulveda,3171,106,2,2,4,890,2,48539,48895,49428,50137,50656,51145,51678,52427,52941,53242,53417,53621,53727,53943,54170,54420,54509,54615,54847,55135,55412,55687,55997,56320,56556,56764,56876,57009,57103,57196,57261,57333,57398,57460,57519,57592,57634,57714,57774,57837,57920,57943,,58012,,58203,58399
3171107,,Sepulveda,3171,107,2,1,4,830,2,38693,38847,38921,39101,39279,39481,39645,40098,40356,40553,40649,40751,40795,40881,40967,41051,41124,41155,41195,41237,41342,41470,41600,41724,41808,41939,42121,42925,43114,43233,43275,43341,43395,43451,43521,43613,43718,43810,43901,43996,44197,44265,,44477,,54722,44889
3171108,,Sepulveda,3171,108,3,2,6,1035,2,68236,68495,68957,69635,70038,70389,70648,71346,71727,71995,72121,72246,72313,72438,72559,72682,72763,72829,73038,73258,73509,73741,74020,74306,74505,74776,74948,75837,76076,76259,76386,76621,76702,76892,77016,77054,77080,77121,77272,77450,77721,77854,,78186,,78517,78702
3171201,,Sepulveda,3171,201,3,2,6,1035,2,49878,50119,50443,50856,51066,51244,51582,52351,52789,53118,53257,53349,53394,53466,53552,53638,53729,53836,53960,54115,54278,54431,54577,54709,54812,54985,55296,56442,56740,56969,57095,57200,57317,57434,57553,57727,57873,57996,58097,58220,58458,58471,,58501,,58743,58907
3171202,,Sepulveda,3171,202,2,1,4,830,2,45314,45581,45683,45841,45953,46075,46213,46533,46723,46849,46914,46976,47008,47073,47136,47299,47360,47321,47381,47441,47505,47575,47651,47732,47803,47901,47993,48460,48580,48699,48766,48836,48897,48963,49041,49118,49166,49187,49207,49244,49325,49364,,49465,,49698,49648
3171203,,Sepulveda,3171,203,2,2,4,935,2,46853,47277,47765,48506,48953,49473,49903,50931,51548,51965,52148,52419,52522,52829,53144,53465,53782,53983,54226,54475,54590,54667,54740,54880,55057,55132,55311,56101,56230,56380,56487,56568,56623,56636,56717,56818,56886,56948,57021,57099,57250,57330,,57539,,57737,57857
3171204,55,Sepulveda,3171,204,2,2,4,890,2,47683,47869,48126,48537,48781,49006,49154,49525,49753,49934,50002,50077,50132,50280,50414,50551,50665,50793,50910,51100,51316,51531,51753,51986,52133,52318,52472,53236,53415,53573,53668,53759,53856,53918,54006,54113,54223,54330,54412,54502,54720,54802,,54981,,55130,55224
3171205,,Sepulveda,3171,205,2,2,4,935,2,73759,73646,74410,75643,74758,74907,75078,75334,75522,75656,75725,75787,75824,75895,75961,76028,76093,76148,76222,76265,76306,76397,76494,76575,76648,76756,76880,77463,77597,77711,77782,77856,77903,77949,78003,78046,78208,78349,78487,78650,78781,78822,,78951,,79080,79147
3171206,,Sepulveda,3171,206,2,2,4,890,2,47350,47527,47723,47984,48239,48511,48797,49206,49594,49817,49922,50037,50094,50194,50267,50330,50395,50448,50537,50624,50714,50788,50897,51009,51106,51220,51304,51781,51886,51969,52024,52079,52125,52198,52267,52375,52435,52497,52562,52660,52831,52886,,53055,,53180,53246
3171207,56,Sepulveda,3171,207,2,1,4,830,2,45370,45655,45898,46257,46550,46835,47088,47628,47975,48231,48349,48460,48516,48631,48768,48965,49189,49412,49667,49827,49885,49933,50056,50252,50382,50554,50715,51306,51466,51653,51771,51917,52051,52183,52331,52521,52704,52889,53069,53283,53668,53811,,54124,,79080,54391
3171208,,Sepulveda,3171,208,3,2,6,1035,2,65289,65647,65932,66662,67149,67597,67992,68554,69020,69353,69535,69728,69827,70039,70242,70477,70547,70707,70949,71221,71491,71786,72091,72394,72647,72980,73304,74225,74515,74829,75041,75264,75467,75690,75932,76235,76354,76552,76750,76982,77141,77165,,77205,,53180,77259
3171301,,Sepulveda,3171,301,3,2,6,1035,2,62594,62809,63243,63812,64104,64356,64594,65183,65451,65684,65816,65956,66029,66200,66369,66533,66711,66890,67063,67115,67320,67543,67753,67888,67997,68613,69322,69223,69470,69514,69589,69674,69795,69889,70099,70143,70218,70128,70155,70262,70535,70631,,70845,,54316,71231
3171302,,Sepulveda,3171,302,2,1,4,830,2,52789,53287,53854,54086,54478,54817,55216,55932,56419,56770,56951,57120,57193,57301,57494,57698,57920,58110,58316,58539,58802,59060,59161,59392,59574,59822,60029,61004,61214,61432,61587,61751,61960,62209,62503,62768,63036,63265,63485,63724,64039,64224,,64562,,77243,64962
3171303,,Sepulveda,3171,303,2,2,4,935,2,67625,67788,67968,68058,68261,68608,68963,69695,70155,70476,70626,70776,70844,70984,71159,71327,71526,71729,71973,72246,72501,72686,72726,72744,72761,72800,72860,73544,73727,73854,73929,74003,74085,74168,74255,74398,74529,74653,74753,74857,75104,75195,,75393,,71084,75733
3171304,126,Sepulveda,3171,304,2,2,4,890,2,42412,42603,42804,43051,43254,43443,43685,44235,44547,44787,44882,44979,45011,45096,45192,45283,45378,45471,45572,45753,45929,46096,46277,46398,46496,46638,46760,47545,47720,47865,47965,48053,48126,48199,48284,48380,48447,48526,48604,48690,48899,48967,,49176,,64845,49418
3171305,57,Sepulveda,3171,305,2,2,4,935,2,,,,44792,45018,45212,45480,46015,46326,46524,46592,46652,46687,46801,46898,46972,47025,47054,47079,47102,47124,47212,47509,47838,48022,48247,48444,49143,49294,49436,49540,49630,49751,49846,49950,50081,50219,50380,50470,50563,50789,50881,,50985,,76586,51260
3171306,,Sepulveda,3171,306,2,2,4,890,2,54954,55385,55735,55912,56019,56247,56438,56812,57041,57206,57285,57371,57417,57506,57587,57665,57779,57841,57876,57915,57953,58040,58223,58375,58480,58585,58703,59239,59493,59547,59654,59757,59901,60047,60146,60346,60390,60472,60618,60803,61121,61235,,61409,,49324,61687
3171307,58,Sepulveda,3171,307,2,1,4,830,2,55828,55955,56184,56502,56747,56931,57141,57508,57700,57853,57919,57988,58019,58085,58150,58215,58276,58362,58429,58530,58655,58817,58943,59103,59223,59450,59732,60404,60534,60639,60697,60739,60739,60751,60808,60834,60853,60873,60894,60914,60973,61032,,61177,,51337,61408
3171308,59,Sepulveda,3171,308,3,2,6,1035,2,55645,56013,56474,57077,57490,57895,58248,58906,59399,59700,59823,59969,60046,60236,60435,60620,60819,61041,61201,61413,61688,61967,62245,62482,62670,62872,62964,63573,63685,63828,63922,64011,64093,64170,64252,64349,64440,64520,64600,64684,64818,64886,,65040,,61591,65285
3175101,,Sepulveda,3175,101,3,2,6,1035,2,73991,74255,74518,74886,75138,75386,75670,76208,76561,76822,76950,77080,77147,77266,77393,77522,77648,77763,77889,78016,78143,78269,78397,78550,78632,78803,79012,79850,80070,80301,80437,80591,80758,80915,81098,81326,81536,81693,81939,82159,82551,82704,,83081,83205,83340,83476
3175102,,Sepulveda,3175,102,2,2,4,890,2,56342,56758,57112,57497,57822,58151,58547,58836,59168,59345,60462,59550,59592,59672,59749,59829,59907,59985,60041,60090,60137,60177,60220,60272,60325,60523,60713,61736,61975,62182,62261,62330,62393,62455,62520,62596,62656,62702,62755,62805,62875,62911,,63013,63084,63155,63384
3175103,,Sepulveda,3175,103,2,2,4,890,2,52958,53311,53674,54181,54493,54761,55190,56315,57080,57584,57764,57905,57969,58102,58234,58369,58492,58622,58696,58764,58853,58939,59027,59256,59472,59750,59994,60880,61093,61451,61691,61946,62299,62561,62820,63293,63720,63905,64256,64567,65112,65259,,65655,65770,65865,65996
3175104,,Sepulveda,3175,104,2,2,4,790,2,55867,56024,56185,56418,56570,56763,57014,57480,57714,57871,57944,58019,58055,58131,58209,58285,58357,58437,58515,58627,58717,58831,58939,59030,59111,59237,59346,59815,59939,60050,60127,60191,60239,60294,60343,60409,60463,60522,60567,60613,60664,60690,,60773,60816,60897,60957
3175201,,Sepulveda,3175,201,3,2,6,1035,2,51482,51761,52062,52491,52765,52992,53355,54085,54469,54722,54850,54965,55024,55137,55254,55361,55457,55596,55732,55852,56059,56267,56473,56630,56747,56921,57072,57913,58126,58292,58408,58529,58652,58770,58897,59020,59141,59265,59395,59529,59858,59986,,60262,60384,60515,60624
3175202,,Sepulveda,3175,202,2,1,4,830,2,49438,49487,49654,49836,49930,50082,50449,51010,51319,51519,51647,51735,51770,51852,51944,52023,52095,52166,52234,52302,52391,52426,52494,52648,52754,52904,53050,53659,53889,54010,54134,54226,54326,54416,54510,54673,54835,54954,55048,55113,55266,55334,,55504,55585,55675,55784
3175203,,Sepulveda,3175,203,2,2,4,935,2,47041,47288,47531,47877,48106,48277,48443,48822,49161,49347,50441,49534,49578,49667,49750,49835,49914,49994,50077,50170,50272,50369,50493,50575,50666,50795,50900,51327,51428,51525,51592,51651,51708,51763,51816,51894,51958,52018,52059,52119,52245,52290,,52398,52447,52502,52560
3175204,,Sepulveda,3175,204,2,2,4,890,2,43486,43683,43878,44167,44365,44546,44836,45485,45829,46109,46218,46305,46348,46433,46516,46606,46701,46800,46893,46999,47108,47217,47323,47427,47511,47642,47769,48324,48418,48548,48607,48636,48711,48842,49001,49195,49344,49441,49539,49624,49832,49921,,50141,50256,50362,50460
3175205,,Sepulveda,3175,205,2,2,4,935,2,56453,56007,57548,58426,59143,59805,61446,61314,61883,62274,62454,62659,62774,63027,63305,63602,63895,64203,64528,64854,65238,65599,65979,66402,66754,67211,67634,68643,68993,69376,69617,69889,70157,70416,70665,71008,71382,71527,71771,72033,72501,72726,,73188,73426,73651,73888
3175206,,Sepulveda,3175,206,2,2,4,890,2,45953,46201,46490,46835,47282,47630,47965,48697,49177,49455,49628,49800,49885,50026,50240,50407,50482,50552,50641,50714,50809,50866,51009,51194,51401,51602,51811,52778,53041,53234,53364,53501,53641,53846,53978,54199,54331,54382,54446,54565,54760,54849,,55059,55159,55267,55419
3175207,,Sepulveda,3175,207,2,1,4,790,2,55811,56205,56605,57158,57330,57521,57711,58091,58333,58512,58604,58702,58752,58848,58931,59012,59101,59299,59289,59378,59438,59515,59608,59672,59752,59991,60001,60659,60805,60945,61034,61119,61194,61264,61323,61445,61559,61642,61720,61831,62042,62137,,62322,62401,62495,62611
3175208,,Sepulveda,3175,208,2,2,4,935,2,41916,42085,42299,43055,43473,43840,44246,44777,45156,45379,45475,45599,45658,45819,45980,46119,46284,46458,46602,46813,46955,47135,47343,47538,47683,47906,48074,48929,49157,49316,49472,49650,49832,50015,50204,50292,50324,50411,50467,50529,50630,50710,,50972,51152,51352,51516
3175209,,Sepulveda,3175,209,2,1,4,790,2,41526,41783,41979,42138,42269,42530,42777,43433,43744,43964,44070,44163,44210,44326,44363,44401,44594,44635,44800,44976,45133,45316,45494,45629,45731,45940,46190,47093,47327,47594,47603,47704,47784,47880,47984,48124,48261,48379,48459,48585,48836,48918,,49107,49201,49316,49472
3175301,60,Sepulveda,3175,301,3,2,6,1035,2,75182,75450,75797,76399,76726,77016,77345,77992,78423,78706,78832,78961,79021,79156,79273,79389,79506,79640,79797,79966,80144,80320,80474,80627,80755,80977,81169,82123,82327,82503,82582,82639,82674,82689,82710,82735,82751,82867,82882,82797,82969,83027,,83202,83288,83396,83584
3175302,,Sepulveda,3175,302,2,1,4,830,2,51503,51698,51854,51980,52126,52344,52551,52992,53287,53521,53615,53707,53749,53827,53938,54011,54111,54230,54350,54518,54712,54908,55069,55222,55348,55512,55647,56328,56515,56610,56638,56668,56792,56715,56738,56764,56780,56820,56859,56905,56997,57034,,57126,57171,57215,57280
3175303,,Sepulveda,3175,303,2,2,4,935,2,53566,53945,54355,54997,55391,55745,56221,57228,57734,58087,58246,58398,58467,58611,58761,58915,59061,59223,59412,59634,59891,60181,60475,60791,61020,61366,61620,63040,63316,63568,63725,63874,64008,64143,64281,64472,64644,64784,64923,65071,65325,65450,,65688,65797,65920,66102
3175304,,Sepulveda,3175,304,2,2,4,890,2,54731,54943,55177,55517,55698,55873,56090,56738,57075,57276,57380,57460,57500,57573,57671,57772,57886,57999,58116,58300,58469,58625,58739,58768,58797,58827,58835,59658,59922,60151,60271,60411,60584,60747,60917,61005,61057,61119,61161,61213,62490,61637,,61975,62006,62258,62434
3175305,,Sepulveda,3175,305,2,2,4,935,2,61262,61553,61827,62261,62510,62765,63018,63302,63572,63740,63829,63916,63956,64044,64147,64242,64316,64359,64422,64531,64642,64797,64961,65087,65173,65286,65417,66440,66561,66750,66862,67003,67118,67218,67334,67479,67587,67626,67773,67941,68288,68422,,68724,68848,68986,69102
3175306,61,Sepulveda,3175,306,2,2,4,890,2,42676,42850,43049,43623,43945,44277,44593,45210,45530,45769,45885,46060,46158,46323,46516,46736,46936,47188,47432,47673,47890,48146,48398,48618,48844,49115,49320,50259,50456,50698,50902,51146,51426,51696,51956,52359,52666,52795,53186,53419,53943,54143,,54586,54776,54985,55147
3175307,62,Sepulveda,3175,307,2,1,4,790,2,52061,52314,52676,53258,53512,53814,54075,54579,54920,55132,55230,55324,55376,55478,55593,55687,55787,55893,55985,56097,56272,56459,56694,56894,57021,57193,57346,57961,58120,58262,58347,58442,58525,58593,58673,58799,58981,59114,59232,59364,59606,59651,,59866,59954,60045,60151
3175308,,Sepulveda,3175,308,2,2,4,935,2,55834,55065,55336,55611,55862,56001,56250,56866,57300,57516,57624,57741,57800,57888,57955,58066,58217,58367,58508,58683,58907,59127,59318,59536,59705,59909,60084,60858,61091,61291,61443,61585,61728,61842,61970,62137,62313,62484,62638,62782,63053,63158,,63410,63536,63652,63817
3175309,,Sepulveda,3175,309,2,1,4,790,2,40990,41129,41309,41657,41847,42026,42301,42892,43227,43413,43504,43581,43614,43685,43767,43846,43916,43991,44071,44220,44347,44492,44660,44763,44853,44995,45152,45845,46014,46137,46212,46304,46370,46429,46476,46615,46632,46663,46688,46694,46739,46780,,46887,46948,47008,47080
3180101,,Sawtelle,3180,101,2,2,4,935,2,64171,"64,330","64,484",64628,64776,65002,65287,65966,66519,66927,67085,67182,67229,67324,67415,67504,67611,67718,67809,67908,68015,68114,68211,68336,68407,68551,68684,69259,69287,69322,69347,69414,69451,69510,69569,69654,69722,69787,69851,69895,69994,70038,70095,70152,70215,70277,70361
3180102,,Sawtelle,3180,102,2,1,4,845,2,58506,"58,871","59,284",59601,59883,60207,60605,61304,61766,62069,62222,62367,62444,62595,62743,62829,62908,62983,63047,63131,63231,63370,63537,63700,63847,64065,64297,65058,65311,65555,65724,65865,65994,66117,66246,66419,66545,66666,66792,66916,67151,67248,67367,67513,67657,67766,67911
3180103,10,Sawtelle,3180,103,2,1,4,845,2,60198,"60,545","61,044",61384,61760,62103,62513,63334,63867,64218,64385,64537,64632,64837,65078,65315,65504,65743,66003,66319,66598,66866,67184,67492,67758,68064,68340,69443,69713,70006,70279,70412,70672,70933,71177,71528,71837,72165,72409,72671,73071,73250,73443,73641,73838,74010,74206
3180201,11,Sawtelle,3180,201,2,2,4,935,2,61424,"61,528","61,654",61756,61849,61948,62078,62325,62478,62570,62624,62669,62694,62739,62785,62829,62881,62918,63049,63274,63507,63658,63795,63934,64019,64199,64362,64962,65108,65242,65335,65441,65551,65658,65773,65971,66128,66269,66374,66480,66759,66830,66966,67079,67177,67287,67379
3180202,,Sawtelle,3180,202,2,1,4,845,2,54916,"55,099","55,302",55527,55649,55814,56051,56457,56737,56972,57078,57163,57207,57271,57328,57417,57505,57633,57786,57938,58036,58101,58160,58292,58438,58617,58748,59489,59649,59807,59919,59977,60055,60120,60204,60331,60440,60532,60608,60724,60917,60985,61097,61178,61255,61341,61433
3180203,,Sawtelle,3180,203,2,2,4,935,2,64689,"64,906","65,215",65456,65672,65905,66270,67019,67439,67747,67891,68007,68064,68191,68342,68475,68628,68771,68912,69056,69226,69380,69522,69642,69761,69960,70158,71164,71377,71560,71677,71780,71894,72008,72111,72244,72370,72493,72601,72718,72940,73048,73162,73266,73401,73538,73719
3180204,,Sawtelle,3180,204,1,1,3,595,1,37962,"38,378","38,983",39384,39778,40096,40373,40855,41249,41494,41638,41777,41840,41994,42178,42355,42562,42755,42947,43160,43405,43675,43910,44152,44316,44573,44799,45515,45701,45817,46111,46316,46570,46793,47008,47238,47454,47654,47823,47986,48297,48441,48623,48763,48919,49069,49212
3180205,,Sawtelle,3180,205,1,1,3,595,1,42241,"42,419","42,674",42845,43003,43157,43338,43663,43884,44043,44118,44200,44244,44325,44408,44488,44567,44658,44736,44855,45007,45175,45339,45509,45614,45737,45857,46270,46394,46539,46605,46698,46804,46885,46978,47149,47260,47384,47468,47570,47752,47814,47876,47949,48024,48095,48179
3180206,12,Sawtelle,3180,206,2,2,4,935,2,58697,"58,930","59,203",59356,59555,59797,60006,60362,60563,60715,60797,60869,60903,60956,61014,61080,61108,61124,61152,61315,61498,61723,61947,62143,62316,62537,62703,63194,63340,63451,63525,63594,63650,63708,63726,63909,64131,64391,64613,64842,65214,65431,65688,65871,66119,66340,66509
3180207,,Sawtelle,3180,207,2,1,4,845,2,52269,"52,355","52,707",53003,53295,53543,53812,54240,54635,54894,55022,55151,55227,55356,55492,55568,55606,55643,55680,55719,55899,56049,56217,56387,56536,56737,56929,57696,57869,58043,58173,58286,58406,58517,58627,58752,58881,59022,59170,59308,59513,59617,59717,59812,59926,60021,60137
3180208,,Sawtelle,3180,208,2,2,4,935,2,42453,"42,628","42,840",42994,43159,43433,43538,43962,44216,44407,44512,44612,44658,44744,44836,44916,44996,45078,45169,45294,45444,45560,45703,45858,45956,46120,46254,46791,46929,47061,47145,47234,47321,47410,47477,47543,47594,47666,47733,47815,48041,48108,48250,48383,48497,48602,48663
3180301,,Sawtelle,3180,301,2,2,4,935,2,47189,"47,400","47,509",47735,47874,48018,48229,48760,49075,49280,49377,49464,49513,49594,49680,49761,49805,49845,49962,50030,50113,50214,50299,50389,50470,50601,50739,51375,51526,51654,51729,51791,51849,51915,51998,52076,52145,52217,52258,52300,52398,52449,52525,52605,52685,52778,52879
3180302,,Sawtelle,3180,302,2,1,4,845,2,46659,"46,953","47,463",47938,48299,48619,48858,49257,49591,49824,49947,50071,50134,50285,50438,50595,50751,50922,51053,51229,51458,51504,51627,51666,51743,51910,52057,52810,52957,53099,53189,53247,53318,53380,53449,53569,53710,53814,53811,54022,54245,54355,54462,54545,54626,54709,54809
3180303,,Sawtelle,3180,303,2,2,4,935,2,57137,"57,363","57,663",57893,58091,58275,58511,58839,59158,59387,59502,59609,59663,59774,59884,59990,60195,60167,60232,60494,60746,60951,61261,61409,61609,61656,61701,61838,61894,62039,62167,62262,62369,62465,62730,63095,63412,63631,63824,64060,64541,64666,64839,65039,65319,65546,65774
3180304,,Sawtelle,3180,304,1,1,3,595,1,34022,"34,077","34,335",34635,34846,35032,35219,35541,35763,35919,35990,36066,36107,36192,36264,36345,36391,36468,36560,36662,36792,36923,37051,37119,37160,37236,37358,38001,38078,38130,38155,38182,38210,38239,38268,38306,38337,38370,38450,38556,38783,38869,38992,39084,39280,39272,39359
3180305,,Sawtelle,3180,305,1,1,3,595,1,56996,"57,213","57,640",57950,58264,58521,58774,59087,59422,59631,59770,59894,59951,60111,60274,60411,60554,60638,60691,60869,61113,61361,61605,61786,61924,62106,62261,62739,62854,62951,63011,63063,63129,63205,63310,63530,63668,63769,63834,63924,64161,64229,64311,64420,64532,64597,64738
3180306,,Sawtelle,3180,306,2,2,4,935,2,36473,"36,612","37,007",37309,37641,37929,38186,38582,38848,39107,39229,39337,39367,39478,39615,39768,39914,40072,40219,40442,40668,40890,41169,41432,41586,41856,42059,43015,43283,43591,43617,43728,43993,44082,44276,44571,44820,45114,45370,45643,46096,46242,46432,46593,46740,46872,47044
3180307,,Sawtelle,3180,307,2,1,4,845,2,48695,"48,980","49,267",49497,50006,50547,51127,51421,51676,51826,51879,51960,51976,52007,52071,52148,52237,52312,52386,52472,52532,52604,52680,52775,52830,52972,53099,53674,53801,53903,53962,53983,54041,54095,54138,54232,54293,54326,54383,54439,54527,54572,54624,54680,54737,54792,54868
3180308,,Sawtelle,3180,308,2,2,4,935,2,62984,"63,168","63,565",63909,64370,64711,64970,65705,66090,66333,66468,66597,66662,66845,67050,67248,67501,67714,67996,68361,68627,68655,68803,69017,69112,69251,69450,70465,70688,70890,71008,71060,71074,71443,71711,72088,72172,72250,72328,72413,72502,72675,72796,72923,73028,73158,73257
3181101,,Sepulveda,3181,101,2,1,4,790,2,46570,46743,46923,47156,47302,47446,47612,47892,48093,48237,48311,48384,48422,48500,48579,48656,48742,48840,48940,49064,49182,49295,49405,49523,49629,49774,49921,50414,50549,50687,50773,50855,50925,50999,51044,51139,51219,51288,51362,51431,51573,51633,,51776,51845,51917,52088
3181102,,Sepulveda,3181,102,2,2,4,935,2,49511,49738,49992,50371,50594,50821,51076,51626,51902,52120,52208,52298,52345,52445,52552,52681,52810,52924,53034,53149,53205,53249,53290,53338,53378,53439,53643,54706,54962,55128,55251,55362,55562,55573,55684,55803,55935,56049,56160,56287,56484,56598,,56837,56961,57089,57239
3181103,63,Sepulveda,3181,103,2,1,4,790,2,65114,65286,65474,65828,66065,66245,66525,67254,67661,67919,68035,68113,68160,68253,68339,68439,68483,68585,68705,68846,68982,69098,69245,69366,69445,69606,69762,70560,70748,70890,70980,71064,71166,71273,71389,71485,71532,71677,71722,71859,72083,72172,,72389,72480,72557,72659
3181104,,Sepulveda,3181,104,2,2,4,935,2,75444,75861,76294,76892,77204,77560,78042,79260,80012,80516,80780,80988,81093,81275,81424,81604,81799,81986,82180,82399,82607,82768,82899,83104,83282,83574,83845,85078,85354,85594,85741,85909,86044,86168,86282,86381,86467,86509,86563,86644,86874,86988,,87294,87456,87628,87845
3181105,,Sepulveda,3181,105,2,2,4,890,2,49635,49852,50045,50375,50707,50961,51238,51633,51998,52234,52344,52438,52483,52596,52761,52930,53089,53269,53477,53732,53987,54155,54391,54612,54804,55016,55143,55776,55941,56076,56161,56236,56329,56422,56511,56649,56780,56907,57042,57196,57425,57502,,57779,57856,57952,58022
3181106,,Sepulveda,3181,106,2,2,4,935,2,43925,44255,44627,45228,45289,45338,45469,45835,46080,46237,46325,46442,46514,46654,46781,46925,47062,47200,47337,47493,47651,47809,47936,48053,48150,48327,48497,49412,49635,49807,49908,50022,50114,50186,50256,50356,50437,50511,50585,50657,50836,50889,,51026,51091,51156,51231
3181107,,Sepulveda,3181,107,2,2,4,890,2,66114,66312,66498,66771,66964,67152,67423,68321,68871,69210,69332,69431,69487,69583,69681,69768,69843,69934,70026,70129,70218,70306,70395,70492,70576,70733,70946,71915,72101,72260,72351,72445,72625,72630,72729,72855,72959,73063,73164,73262,73407,73479,,73655,73747,73838,73939
3181108,64,Sepulveda,3181,108,2,1,4,790,2,43927,44134,44342,44540,44680,44805,44964,45293,45499,45672,45744,45809,45839,45884,45955,46029,46099,46170,46243,46288,46322,46363,46475,46593,46710,46883,47050,47731,47978,48201,48349,48481,48605,48713,48818,48940,49051,49180,49301,49416,49601,49676,,49935,50073,50197,50303
3181109,,Sepulveda,3181,109,2,2,4,935,2,56708,56944,57190,57660,57948,58213,58521,58978,59157,59342,59415,59500,59545,59627,59723,59802,59881,59941,60016,60145,60297,60443,60594,60759,60881,61055,61243,61999,62081,62261,62377,62481,62571,62645,62726,62847,62943,63029,63109,63212,63384,63454,,63606,63687,63758,63859
3181110,65,Sepulveda,3181,110,2,1,4,790,2,57299,57605,57825,58058,58187,58301,58421,58685,58846,58963,59019,59094,59121,59176,59230,59279,59334,59387,59445,59527,59619,59706,59781,59845,59919,60006,60106,60570,60679,60746,60795,60844,60891,60942,60992,61052,61101,61131,61159,61171,61209,61271,,61438,61510,61598,61706
3181201,,Sepulveda,3181,201,2,1,4,790,2,50025,50150,50327,50710,50932,51104,51320,51699,51892,52026,52088,52153,52186,52253,52323,52405,52479,52572,52671,52797,52930,53011,53127,53223,53303,53427,53552,53980,54107,54206,54289,54376,54436,54493,54559,54639,54707,54772,54840,54897,55017,55070,,55194,55255,55306,55373
3181202,,Sepulveda,3181,202,2,2,4,935,2,47389,47567,47797,48045,48149,48284,48426,48682,48855,48983,49042,49111,49149,49223,49301,49376,49448,49560,49657,49739,49820,49898,49974,50056,50141,50363,50418,50551,50620,50733,50812,50895,50972,51034,51107,51188,51248,51306,51359,51412,51522,51565,,51677,51934,51793,51854
3181203,,Sepulveda,3181,203,2,1,4,790,2,43732,42800,42968,43209,43367,43573,43896,44774,45209,45513,45648,45732,45769,45828,45891,45983,46079,46179,46272,46401,46532,46672,46786,46869,46981,47102,47404,48531,48709,49027,49167,49311,49470,49577,49675,49750,49917,50039,50155,50256,50519,50553,,50756,50860,50949,51078
3181204,,Sepulveda,3181,204,2,2,4,935,2,51933,52021,52146,52244,52330,52362,52396,52657,52850,52973,53032,53091,53123,53179,53241,53308,53380,53456,53534,53629,53729,53830,53957,54066,54152,54279,54402,54847,54957,55068,55127,55200,55217,55291,55363,55465,55540,55623,55700,55788,55958,56040,,56218,56303,56408,56517
3181205,,Sepulveda,3181,205,2,2,4,890,2,52751,52949,53149,53438,53647,53803,54006,54268,54484,54633,54700,54756,54793,54861,54932,55009,55064,55133,55205,55285,55400,55519,55623,55729,55800,55902,56019,56337,56451,56554,56611,56678,56739,56800,56867,56963,57024,57086,57141,57192,57315,57369,,57508,57568,57643,57718
3181206,,Sepulveda,3181,206,2,2,4,935,2,56734,56969,57287,57694,57822,58052,58403,59258,59793,60144,60295,60430,60493,60610,60721,60835,60907,61024,61154,61315,61485,61636,61819,61963,62079,62258,62489,63371,63672,63881,63956,64057,64163,64274,64391,64532,64667,64840,65017,65176,65289,65328,,65492,65669,65859,66058
3181207,,Sepulveda,3181,207,2,2,4,890,2,47451,47716,48051,48488,48821,49087,49308,49713,50018,50213,50328,50413,50436,50538,50664,50802,50937,51138,51385,51697,52030,52346,52653,52973,53086,53163,53222,53889,53997,54123,54222,54315,54402,54460,54558,54685,54703,54827,54903,54966,55117,55174,,55427,55577,55706,55890
3181208,,Sepulveda,3181,208,2,1,4,790,2,47369,47573,48038,48657,49064,49452,49871,50752,51320,51675,51862,52001,52074,52212,52401,52579,52756,52899,53100,53336,53543,53762,53988,54221,54295,54347,54440,54792,54868,54938,54988,55037,55089,55132,55184,55251,55305,55369,55416,55477,55511,55542,,55656,55733,55811,55872
3181209,,Sepulveda,3181,209,2,2,4,935,2,45557,45893,46315,46968,47099,47278,47484,47971,48267,48458,48554,48652,48701,48800,48898,48981,49019,49179,49330,49444,49566,49703,49853,49991,50094,50250,50407,51211,51384,51588,51712,51849,51982,52113,52233,52401,52521,52640,52758,52879,53178,53288,,53565,53608,53833,54082
3181210,,Sepulveda,3181,210,2,1,4,790,2,41736,42079,42253,42555,42756,42985,43308,43849,44239,44545,44695,44821,44878,45000,45123,45248,45383,45519,45674,45839,45975,46153,46374,46593,46777,47010,47218,48138,48325,48459,48578,48705,48822,48919,48986,49085,49206,49314,49425,49575,49858,49967,,50189,50201,50424,50521
3181301,,Sepulveda,3181,301,2,1,4,790,2,53608,53734,53861,54332,54824,55270,55644,56357,56965,57175,57260,57339,57378,57464,57532,57612,57683,57769,57851,57949,58049,58157,58246,58329,58422,58547,58645,59034,59173,59303,59366,59441,59498,59547,59596,59656,59700,59750,59802,59855,59944,59987,,60109,60168,60225,60267
